U_gain	E_gain	flash_ratio	ram_ratio	ccm_ratio	72c	24c	48c	48f	24f	72f
0.11596769546358926	0.19852249379856302	0.01862109375	0.189875	0.983125	0.6875	0	0	0.1875	0.125	0
0.21565995046161132	0.25799738622759233	0.024390625	0.139575	0.94	0.625	0	0	0.3125	0.0625	0
0.14379884431707868	0.20270839738033433	0.03085546875	0.372675	0.981375	0.625	0	0	0.25	0.125	0
0.19907685505179545	0.2890281230264204	0.025015625	0.557675	0.92775	0.625	0.0625	0	0.1875	0.125	0
0.01391376694485016	0.165570195384342	0.0275	0.0841	0.999875	0.5	0.0625	0	0.1875	0.25	0
0.1005461028142606	0.2522945519485704	0.0218671875	0.42125	0.914	0.5625	0	0	0.3125	0.125	0
0.028581971132673294	0.215023105906415	0.01876953125	0.23455	0.996375	0.6875	0	0	0.0625	0.25	0
0.0012002580554820186	0.14733271432705022	0.03683203125	0.2106	0.9785	0.5625	0.0625	0	0.3125	0.0625	0
0.15246726749851652	0.2593354410234249	0.05454296875	0.138925	0.996375	0.4375	0.0625	0	0.25	0.25	0
0.0009186327017843507	0.18939700562413964	0.0520703125	0.267	0.993125	0.5625	0	0	0.3125	0.125	0
0.014923588218147515	0.1446232628243482	0.0225625	0.0	0.985625	0.5625	0.125	0	0.25	0.0625	0
0.06458973622583337	0.22731224689997034	0.0226015625	0.570025	0.948375	0.0625	0.5625	0	0.3125	0.0625	0
0.0006934997732787995	0.12787120936442622	0.0197578125	0.20235	0.948375	0.625	0.0625	0	0.25	0.0625	0
0.09470830852946827	0.20784330583848537	0.01896484375	0.36295	0.988625	0.6875	0	0	0.25	0.0625	0
0.04337250841089001	0.1995007476714662	0.03431640625	0.038025	0.99675	0.4375	0	0	0.1875	0.375	0
0.1220820076587477	0.17156302568899323	0.03083984375	0.088125	0.93825	0.625	0	0	0.3125	0.0625	0
0.2263266685475595	0.2808723590141585	0.05774609375	0.3442	0.982	0.75	0	0	0.1875	0.0625	0
0.16016871188048964	0.19676711964743648	0.02506640625	0.115625	0.968125	0.625	0	0	0.25	0.125	0
0.014889901536442866	0.12773906246098884	0.03092578125	0.1441	0.9735	0.5	0	0	0.25	0.25	0
0.034790477550062045	0.22850944283725216	0.02290625	0.433375	0.996875	0.125	0.4375	0	0.125	0.3125	0
0.0927100488806448	0.23204191946503672	0.047078125	0.2458	0.997625	0.5625	0	0	0.3125	0.125	0
0.007681686953722731	0.17923718307899533	0.03898046875	0.159775	0.974875	0.5	0.1875	0	0.125	0.1875	0
0.005196899549275789	0.16906656159000885	0.0366015625	0.1445	0.96275	0.5625	0.1875	0	0.125	0.125	0
0.0006201944604348462	0.21474301949540162	0.0333984375	0.17065	0.94425	0.5	0.0625	0	0.3125	0.0625	0.0625
0.0037943783899641367	0.22956346622840373	0.016890625	0.307	0.987875	0.5625	0	0	0.1875	0.25	0
0.010104518469020747	0.20776519566279447	0.03407421875	0.07015	0.96725	0.5625	0	0	0.1875	0.25	0
-0.00022672555233110535	0.14785451784182713	0.0337421875	0.297525	0.9385	0.5625	0	0	0.0625	0.25	0.125
0.007164543340598575	0.16897508229996044	0.03248046875	0.2441	0.877625	0.5	0	0	0.4375	0.0625	0
0.14938213124881308	0.23253140143299042	0.02360546875	0.183825	0.9615	0.5625	0	0	0.3125	0.125	0
0.029218776735908118	0.19237674285807044	0.02805078125	0.474625	0.99725	0.5	0.0625	0	0.25	0.1875	0
0.1640537560226641	0.24507848630029538	0.0435	0.301	0.949625	0.1875	0.375	0	0.4375	0	0
0.327076787831841	0.29691882983621076	0.028609375	0.20995	0.964875	0.5625	0.0625	0	0.25	0.125	0
0.07623593596946775	0.25738095157803287	0.03734765625	0.42775	0.966875	0.5	0	0	0.25	0.25	0
0.3002509492867925	0.29605681877886353	0.0179609375	0.24655	0.96075	0.75	0	0	0.25	0	0
0.0511324663645231	0.16206525270703717	0.020734375	0.448	0.977375	0.625	0	0	0.25	0.125	0
0.16717431378732173	0.2108534517965449	0.01365625	0.0	0.996875	0.1875	0.625	0	0.125	0.0625	0
0.0780203533945226	0.14971620405719713	0.029109375	0.22955	0.9965	0.5625	0.0625	0	0.25	0.125	0
0.05880628464292518	0.22967940989157926	0.0287890625	0.552375	0.956875	0.125	0.4375	0	0.25	0.1875	0
0.13853358148198988	0.16477769752424729	0.03008984375	0.1729	0.97675	0.625	0	0	0.25	0.125	0
0.1358909270448561	0.2325365559883123	0.0405625	0.38675	0.98925	0.625	0	0	0.25	0.125	0
0.007859669662939717	0.16218465280911848	0.02288671875	0.15385	0.956125	0.5625	0	0	0.4375	0	0
0.02726088318688323	0.18119727176313946	0.030796875	0.066925	0.98025	0.5625	0	0	0.125	0.25	0.0625
0.13819456169257052	0.21127066792473662	0.024984375	0.1743	0.97975	0.625	0.0625	0	0.125	0.1875	0
0.09022383425735174	0.20089095948839555	0.0292421875	0.375925	0.92725	0.5625	0.0625	0	0.375	0	0
0.07363769472915033	0.21888624666631515	0.030296875	0.315575	0.983875	0.5	0.0625	0	0.375	0.0625	0
0.19177909797041054	0.2703438074608537	0.0465859375	0.3284	0.999375	0.0625	0.4375	0	0.125	0.375	0
0.19550184753628083	0.23484860284459635	0.01864453125	0.25015	0.962625	0.625	0	0	0.1875	0.1875	0
0.0015936872901850668	0.20122709744639158	0.02989453125	0.043725	0.9755	0.5	0	0	0.25	0.125	0.125
0.058239405891883256	0.21431715854861075	0.0305546875	0.168675	0.989875	0.5	0	0	0.25	0.25	0
0.09811251767532632	0.2644898343524882	0.0324765625	0.109375	0.986625	0.5625	0	0	0.25	0.1875	0
8.248106537589851e-05	0.14084732963381	0.02209375	0.087825	0.91	0.5625	0.0625	0	0.25	0.125	0
0.15216915951754276	0.21128759512337927	0.0283359375	0.186225	0.990125	0.5625	0	0	0.1875	0.1875	0.0625
0.09870466107372541	0.21035977167841718	0.015171875	0.0655	0.969625	0.6875	0	0	0.25	0.0625	0
0.12074806883863719	0.23259255795806535	0.03623046875	0.263175	0.9875	0.5	0	0	0.1875	0.3125	0
0.12013471948525846	0.20563977493899777	0.0052265625	0.0	0.995875	0.75	0	0	0.1875	0.0625	0
0.08844828250039395	0.15435489111581777	0.01249609375	0.136025	0.977	0.75	0	0	0.1875	0.0625	0
0.16943696618096019	0.3512899167527611	0.02003515625	0.785575	0.863875	0.625	0.0625	0	0.25	0.0625	0
0.0644145077127885	0.1611177990907757	0.02947265625	0.132625	0.988375	0.5	0.0625	0	0.375	0.0625	0
0.017842711325350178	0.17587637084518695	0.0185546875	0.287825	0.982625	0.625	0	0	0.25	0.125	0
0.0006825615893059801	0.14414014168647543	0.0275703125	0.198675	0.992625	0.5	0.0625	0	0.3125	0.0625	0.0625
0.001022887844974479	0.11599172864126062	0.0164609375	0.16015	0.991125	0.6875	0	0	0.1875	0.0625	0.0625
0.07645635890474527	0.2067021072913454	0.0178828125	0.23815	0.947	0.0625	0.6875	0	0.125	0.125	0
0.011989788162800467	0.17730659482981626	0.01340234375	0.153075	0.805	0.5625	0.1875	0	0.0625	0.1875	0
0.0206573039400541	0.2024804198460035	0.014703125	0.207775	0.983625	0.625	0.125	0	0.1875	0.0625	0
0.15429557772829663	0.2160187615711143	0.018296875	0.20595	0.974875	0.625	0	0	0.125	0.25	0
0.09427456022851806	0.2559593744774074	0.023578125	0.468525	0.965	0.0625	0.5625	0	0.1875	0.1875	0
0.0166615231186771	0.22443573133926067	0.022578125	0.133375	0.954125	0.5625	0.0625	0	0.1875	0.1875	0
0.0035661425298911366	0.17742131071887574	0.02789453125	0.0	0.979375	0.4375	0	0	0.3125	0.25	0
0.2504647836443149	0.2990747032032992	0.02340234375	0.529625	0.98675	0.625	0	0	0.25	0.125	0
0.014665149394262745	0.19205968508421067	0.02604296875	0.2983	0.98225	0.5	0.0625	0	0.125	0.3125	0
-0.0004021107619235531	0.21684310223461942	0.018921875	0.23735	0.917	0.625	0	0	0.3125	0.0625	0
0.24909155891486773	0.2655850163110999	0.0222421875	0.513975	0.999	0.625	0	0	0.3125	0.0625	0
0.002756333344249884	0.14457998251048784	0.016421875	0.06745	0.925625	0.6875	0	0	0.3125	0	0
0.049395769523349446	0.21494731175754592	0.02233984375	0.2207	0.986875	0.625	0	0	0.1875	0.1875	0
0.08933481242143484	0.2325865681794782	0.023046875	0.473475	0.960125	0.625	0	0	0.125	0.25	0
0.010856087271667252	0.1673262452458042	0.01770703125	0.248925	0.999875	0.625	0.0625	0	0.125	0.1875	0
0.0005583556711333932	0.13594509970954255	0.02047265625	0.16605	0.986	0.5625	0	0	0.3125	0.125	0
0.008780652362644121	0.19664751011728637	0.02377734375	0.0945	0.961375	0.5625	0	0	0.3125	0.125	0
0.23821892005986645	0.2983593760567733	0.02345703125	0.538325	0.96575	0.6875	0	0	0.1875	0.125	0
0.046041449119711295	0.16766541157599724	0.01635546875	0.0	0.9925	0.5625	0.1875	0	0.0625	0.1875	0
0.1683276161412962	0.2491870678256935	0.0203515625	0.339675	0.979125	0.625	0.0625	0	0.0625	0.25	0
0.03704312590954102	0.24324667468926403	0.02068359375	0.073675	0.995625	0.625	0.125	0	0.1875	0.0625	0
0.004279853820974757	0.1817053646016561	0.01581640625	0.08535	0.990875	0.625	0	0	0.125	0.1875	0.0625
0.18584509726990708	0.2166066017428581	0.02319921875	0.067525	0.959875	0.625	0.0625	0	0.25	0.0625	0
0.0009614768258644418	0.23557184759083843	0.02375	0.023425	0.986625	0.5625	0	0	0.25	0.0625	0.125
0.002105350483895016	0.11546306454890543	0.02156640625	0.0	0.933125	0.5	0.0625	0	0.375	0.0625	0
0.07198354386044022	0.1862916377708155	0.0403671875	0.222175	0.997	0.625	0	0	0.25	0.125	0
0.00038407601855456865	0.08513211823645317	0.02904296875	0.12215	0.982625	0.625	0.0625	0	0.0625	0.1875	0.0625
0.12143406745743893	0.22359905019920012	0.0208984375	0.0744	0.987375	0.6875	0	0	0.1875	0.125	0
-2.8180840981731914e-06	0.16487983618368773	0.0196796875	0.166725	0.992375	0.5625	0.0625	0	0.25	0.0625	0.0625
0.2523339491256306	0.2602812063092176	0.01216796875	0.0227	0.90025	0.8125	0	0	0.125	0.0625	0
0.13117913384381147	0.20496507903290145	0.02458203125	0.351425	0.984	0.625	0	0	0.25	0.125	0
0.17121644230368485	0.29584198221261643	0.02820703125	0.04	0.9595	0.0625	0.5	0	0.1875	0.25	0
0.02551866435939235	0.13553859280686809	0.02158203125	0.150275	0.99575	0.625	0	0	0.25	0.125	0
0.0006402776388631288	0.16500884028805918	0.02658203125	0.107825	0.99375	0.375	0	0	0.0625	0.4375	0.125
0.0499199058238548	0.21582062491920181	0.02668359375	0.35175	0.979375	0.5625	0	0	0.1875	0.25	0
0.0492703504215386	0.22183205138809892	0.02041796875	0.29885	0.930375	0.5625	0	0	0.0625	0.375	0
0.04075179195824854	0.24230177922560978	0.01933203125	0.329975	0.973625	0.5625	0.125	0	0.25	0.0625	0
0.028912485004361155	0.19015223777630266	0.02584375	0.2364	0.983	0.5	0.125	0	0.25	0.125	0
0.18023506686883067	0.2729565409528851	0.02466796875	0.32265	0.998	0.625	0	0	0.125	0.25	0
0.24204486611128023	0.26548696133858196	0.02741015625	0.2839	0.978125	0.5625	0	0	0.1875	0.25	0
0.18784732241482563	0.25226045232574096	0.03434765625	0.327775	0.994	0.625	0	0	0.125	0.25	0
0.03629053944232582	0.19714631048746248	0.02120703125	0.3452	0.98275	0.1875	0.5	0	0.1875	0.125	0
0.016471142498172792	0.15999248044153788	0.03512109375	0.27645	0.924875	0.5	0	0	0.4375	0.0625	0
0.18230762721188792	0.2116545128038734	0.03385546875	0.06745	0.994625	0.5	0.0625	0	0.25	0.1875	0
0.0002480308852233079	0.10108123656272724	0.02542578125	0.041575	0.971375	0.5625	0	0	0.3125	0.125	0
0.23915699741213695	0.24204548010024157	0.02172265625	0.177875	0.93475	0.625	0	0	0.375	0	0
0.03721572210897619	0.23877831486113535	0.029203125	0.0	0.99875	0.5625	0	0	0.3125	0.125	0
0.2318216797410118	0.22771977789966577	0.03599609375	0.085575	0.93325	0.75	0	0	0.125	0.125	0
0.2183253029005369	0.26449035357305206	0.029890625	0.25635	0.94925	0.5	0.0625	0	0.375	0.0625	0
0.08516998879780943	0.227247540945729	0.0256328125	0.179975	0.989375	0.5	0	0	0.25	0.25	0
0.0010759233222453592	0.21398027417374868	0.0111875	0.201175	0.9925	0.625	0	0	0.125	0.25	0
0.3071387097571956	0.2913727002839173	0.0440546875	0.384675	0.993375	0.625	0	0	0.1875	0.1875	0
0.0024402725627272613	0.15645844433813114	0.0143203125	0.1494	0.99025	0.6875	0	0	0.1875	0.125	0
0.16823601724471732	0.19603120479672143	0.02521875	0.103825	0.953125	0.5625	0	0	0.25	0.1875	0
0.15334691742946222	0.22536032628968247	0.02254296875	0.593675	0.996375	0.625	0	0	0.125	0.25	0
5.604384216101474e-05	0.2003088646875751	0.01057421875	0.302875	0.99375	0.75	0	0	0.0625	0.125	0.0625
0.1933199007321243	0.22424725496452985	0.04363671875	0.1489	0.971375	0.625	0	0	0.1875	0.1875	0
0.05891984387856888	0.18478165947132089	0.02167578125	0.0	0.985125	0.5625	0.0625	0	0.3125	0.0625	0
0.04630006921441432	0.2539161154151163	0.02897265625	0.252975	0.909625	0.625	0	0	0.1875	0.1875	0
0.07364217767233815	0.23026391575601587	0.015046875	0.28145	0.976375	0.625	0.125	0	0.1875	0.0625	0
0.17912514522919717	0.21425838986097576	0.01559765625	0.12805	0.965875	0.75	0.0625	0	0.125	0.0625	0
0.3501218506050974	0.31542827621851804	0.01694140625	0.3654	0.927125	0.6875	0	0	0.1875	0.125	0
0.0751094663377119	0.16705820787523182	0.02936328125	0.0298	0.998625	0.5625	0	0	0.375	0.0625	0
0.13382884444829726	0.2611998353597249	0.02223828125	0.524575	0.9875	0.625	0.0625	0	0.1875	0.125	0
0.08887040011329853	0.23126690301897318	0.0243671875	0.280775	0.9885	0.625	0	0	0.3125	0.0625	0
0.16328590377651697	0.281702217091641	0.02053515625	0.432825	0.993	0.5	0.125	0	0.125	0.25	0
0.16797012298622327	0.1744694013868688	0.0195546875	0.2051	0.929625	0.75	0	0	0.125	0.125	0
0.22906759377735933	0.24933375082245315	0.00771484375	0.249325	0.97475	0.1875	0.6875	0	0.0625	0.0625	0
0.024854179489446876	0.1749205288590004	0.03517578125	0.15425	0.9845	0.4375	0	0	0.375	0.1875	0
0.005020370097288641	0.20039013024947136	0.03090625	0.1931	0.942125	0.5	0	0	0.4375	0.0625	0
0.1921354251747739	0.25826651166928066	0.037390625	0.194825	0.9665	0.5625	0	0	0.3125	0.0625	0.0625
-0.00021255351793939817	0.1727969975028638	0.0389453125	0.157125	0.977	0.5	0	0	0.125	0.0625	0.3125
0.06060682077091926	0.23335230730805617	0.04221875	0.5306	0.95575	0.5	0	0	0.1875	0.3125	0
0.0017781503965496586	0.21779932015946538	0.025125	0.45785	0.99475	0.5	0	0	0.25	0.1875	0.0625
0.07832241448845485	0.20165654917640027	0.0223203125	0.340125	0.942375	0.625	0.0625	0	0.1875	0.125	0
0.004247972897561449	0.18504160802464223	0.0243125	0.152275	0.9925	0.5	0	0	0.1875	0.3125	0
0.03697988907327107	0.26286188337882344	0.023234375	0.38545	0.924875	0.5625	0.0625	0	0.125	0.25	0
0.047158460022564394	0.24897717966654637	0.02412890625	0.59725	0.885625	0.625	0.0625	0	0.1875	0.125	0
0.17174707760488833	0.20751550865194385	0.0251796875	0.31015	0.99225	0.5625	0.0625	0	0.375	0	0
0.07466754936502475	0.16934356435307205	0.03744921875	0.164725	0.974125	0.6875	0	0	0.1875	0.125	0
0.0045841350112299905	0.1752325031391535	0.021171875	0.13705	0.9935	0.5	0.0625	0	0.375	0.0625	0
0.1084984723984046	0.19515405207133582	0.01108203125	0.2912	0.9915	0.625	0	0	0.25	0.125	0
0.03722802470754799	0.1615833851239248	0.02777734375	0.157675	0.99675	0.5625	0.0625	0	0.25	0.125	0
0.00023863100109622684	0.21732711224243736	0.015515625	0.1273	0.967375	0.625	0	0	0.125	0.0625	0.1875
0.028517463665764936	0.13865085756347822	0.01348046875	0.0	0.922	0.75	0	0	0.1875	0.0625	0
0.006883502041949107	0.22572272445976446	0.036703125	0.142525	0.98975	0.5	0	0	0.1875	0.25	0.0625
0.16522565921813834	0.2201725882614651	0.01828515625	0.1835	0.993875	0.625	0.0625	0	0.3125	0	0
0.17710172392409776	0.24497215918853588	0.01597265625	0.067625	0.909	0.125	0.625	0	0.125	0.125	0
0.0003186718101916007	0.1477158446294387	0.01678125	0.121325	0.969	0.5625	0	0	0.4375	0	0
0.06368089834228978	0.20161973084685889	0.01621484375	0.0	0.967375	0.4375	0.25	0	0.1875	0.125	0
0.13801756826227066	0.23940286607626557	0.025390625	0.383425	0.9435	0.5625	0	0	0.375	0.0625	0
0.023980251921553643	0.1492504083355499	0.03641796875	0.0	0.958125	0.4375	0	0	0.4375	0.125	0
0.08855107984038596	0.20168784354531522	0.0150703125	0.235675	0.978125	0.625	0	0	0.1875	0.1875	0
0.15589135603803447	0.2359228324027857	0.02013671875	0.4865	0.9855	0.625	0.125	0	0.1875	0.0625	0
0.04781885814437058	0.22471227165787744	0.02558203125	0.09315	0.94375	0.5625	0.0625	0	0.25	0.125	0
0.14722286757292438	0.2253104897511262	0.02844921875	0.282275	0.999	0.5625	0	0	0.3125	0.125	0
0.22741480365025865	0.294416667947839	0.03869140625	0.261875	0.91075	0.5625	0	0	0.3125	0.125	0
0.005475987432488082	0.11769462007833154	0.010890625	0.1493	0.995375	0.625	0.125	0	0.25	0	0
0.13312157130489188	0.28214418980504646	0.02166015625	0.20775	0.98625	0.625	0.125	0	0.1875	0.0625	0
0.23497695852900413	0.2757004665342421	0.0233671875	0.40295	0.999375	0.625	0	0	0.1875	0.1875	0
0.06233046691969215	0.21416278983601195	0.02462890625	0.063675	0.99375	0.5	0	0	0.375	0.125	0
0.04752981959765546	0.19836817789905206	0.02328515625	0.301	0.915	0.625	0.0625	0	0.0625	0.25	0
0.006455390909231653	0.14023965939874644	0.02247265625	0.118175	0.97375	0.625	0	0	0.25	0.125	0
0.327795238201831	0.3376400542269969	0.01037890625	0.403975	0.867625	0.625	0.125	0	0.25	0	0
0.1540747164140515	0.19975848369148377	0.02875390625	0.17835	0.93025	0.5625	0	0	0.1875	0.25	0
0.000383122678040795	0.14894125877110206	0.014484375	0.003725	0.839	0.625	0.0625	0	0.3125	0	0
0.2942751299012231	0.2799296725664091	0.0369140625	0.47695	0.941625	0.75	0	0	0.1875	0.0625	0
0.05719787380067866	0.18142694310229338	0.01949609375	0.14755	0.994625	0.625	0	0	0.25	0.125	0
0.09334649900912104	0.20247774067828284	0.03129296875	0.1883	0.980875	0.5	0.0625	0	0.3125	0.125	0
0.019222175409127972	0.21383104926346794	0.02279296875	0.157075	0.935	0.625	0.0625	0	0.125	0.1875	0
0.1317908283185251	0.2406063654228579	0.02473828125	0.5454	0.931875	0.5	0.0625	0	0.1875	0.25	0
0.12599861790131373	0.22996730378450225	0.02159375	0.2357	0.986	0.5625	0.0625	0	0.1875	0.1875	0
0.1909842057970039	0.23446063167	0.02225390625	0.106675	0.97475	0.625	0	0	0.125	0.25	0
0.2291493113541672	0.32915418502107746	0.014453125	0.314575	0.9815	0.6875	0.0625	0	0.25	0	0
0.06992255768280853	0.18024220774020397	0.0404765625	0.071925	0.993	0.5	0	0	0.375	0.125	0
0.025778298094402942	0.11659709139788535	0.01982421875	0.0	0.982	0.5625	0.0625	0	0.375	0	0
0.045389692391587425	0.1592468798893448	0.0290703125	0.0	0.962625	0.5625	0.0625	0	0.25	0.125	0
0.004518934648138382	0.16467127438502835	0.017671875	0.03235	0.974625	0.5625	0.125	0	0.25	0.0625	0
0.0652796416621421	0.20246298072334906	0.00713671875	0.126375	0.979375	0.6875	0.0625	0	0.0625	0.1875	0
0.1795885702217764	0.2714877331978218	0.02844921875	0.5813	0.976375	0.5625	0.0625	0	0.3125	0.0625	0
0.025421743967935024	0.15143111318947242	0.03010546875	0.0	0.9645	0.5	0	0	0.375	0.125	0
0.01961984442732357	0.16602245885421096	0.02328515625	0.0145	0.970375	0.5625	0.125	0	0.3125	0	0
0.029169843715586945	0.22147446273786242	0.010484375	0.526325	0.981875	0.6875	0.125	0	0.125	0.0625	0
0.03173807869317492	0.2085511386680574	0.02093359375	0.410175	0.99975	0.6875	0	0	0.125	0.1875	0
0.097654108320882	0.202439658778842	0.0260390625	0.09335	0.9965	0.5	0.0625	0	0.375	0.0625	0
0.0010606997466753537	0.15349183714328077	0.01979296875	0.1222	0.998125	0.0625	0.5625	0	0.375	0	0
0.13299015689613608	0.220593957664731	0.03192578125	0.152075	0.990125	0.625	0	0	0.25	0.125	0
0.11467546707867067	0.15952866741221816	0.005390625	0.079525	0.96825	0.8125	0.0625	0	0.0625	0.0625	0
0.004464291030335563	0.10873175256414795	0.01096484375	0.13785	0.969875	0.5625	0.0625	0	0.25	0.125	0
0.28081274519610133	0.29324210815510027	0.02461328125	0.5291	0.98575	0.625	0.0625	0	0.3125	0	0
0.11192395679577716	0.23462929292191134	0.026796875	0.1372	0.947375	0.5625	0.125	0	0.125	0.1875	0
0.1792112165736768	0.20656544175867095	0.04192578125	0.1468	0.996625	0.5625	0	0	0.1875	0.1875	0.0625
0.00024352111768666403	0.14774415266891372	0.02333203125	0.1557	0.9715	0.625	0	0	0.0625	0.3125	0
0.017690842855171595	0.1486108660017827	0.02109765625	0.0	0.978375	0.625	0.0625	0	0.25	0.0625	0
0.28550589941610144	0.26232124235822535	0.03465625	0.181125	0.958875	0.6875	0	0	0.1875	0.125	0
0.17702528868052267	0.24427699493714505	0.0377578125	0.277475	0.985375	0.625	0	0	0.125	0.25	0
0.029113396447139214	0.15450193431595877	0.0136953125	0.04875	0.929625	0.625	0.125	0	0.25	0	0
0.1545596606387515	0.21256960675251396	0.015796875	0.118375	0.923125	0.8125	0	0	0.125	0.0625	0
0.16963761707533592	0.23947731874411096	0.0206875	0.32625	0.98875	0.6875	0.0625	0	0.1875	0.0625	0
